cell_id,x_spring,y_spring,Potential,Pr_Er,Pr_Gr,Pr_Ly,Pr_DC,Pr_Mk,Pr_Mo,Pr_Ba
bBM970,-939.05,93.29,20.526,0.99391,0.00073984,0.0028307,0.00059207,0.00053284,0.00039304,0.0010014
bBM971,254.61,-375.04,18.306,2.136e-05,0.99949,4.5208e-05,0.00032677,2.8114e-06,0.00010876,6.4694e-06
bBM972,-906.81,127.84,20.785,0.98645,0.0013179,0.0076593,0.0010381,0.00098731,0.0006997,0.0018458
bBM973,323.82,-490.67,15.632,5.0181e-08,1,6.8084e-08,6.1457e-07,9.8525e-09,3.47e-07,4.4497e-08
bBM974,70.173,24.704,21.606,0.016102,0.47777,0.021625,0.056928,0.0061088,0.41262,0.0088517
bBM975,-1015.3,81.964,19.715,0.99899,0.00014191,0.00041966,0.00012335,8.0665e-05,0.0001018,0.00014553
bBM976,383.49,-910.11,-11.292,2.9109e-16,1,1.7524e-15,2.7124e-15,1.3457e-15,1.9439e-15,2.2756e-16
bBM977,359.47,-834.58,-0.4992,3.859e-15,1,1.6827e-17,7.6238e-17,0,9.144e-16,6.547e-19
bBM978,311.6,-564.39,14.809,1.1929e-08,1,1.653e-08,1.6065e-07,1.961e-09,7.0756e-08,7.7047e-09
bBM979,320.91,-575.74,14.278,3.4818e-09,1,5.1361e-09,4.0625e-08,5.3021e-10,1.9978e-08,1.7851e-09
bBM980,280.44,93.475,20.948,0.0028616,0.062439,0.0044272,0.040256,0.00073828,0.8883,0.00097988
bBM981,334.31,-693.66,10.167,6.009e-13,1,8.9356e-13,6.932e-12,7.818e-14,3.1975e-12,2.1146e-13
bBM982,141.93,27.819,21.518,0.014708,0.40978,0.015649,0.0662,0.0050949,0.48227,0.0062994
bBM983,242.25,-302.48,19.132,0.00012537,0.99816,0.00015274,0.00050009,5.8061e-05,0.00075122,0.00025443
bBM984,332.63,113.08,20.284,0.0017001,0.017556,0.0018904,0.034311,0.00025741,0.94391,0.00037665
bBM985,241.57,-275.61,19.555,0.00026244,0.99485,0.0006002,0.0022012,5.5653e-05,0.0018661,0.00016365
bBM986,192.05,-217.06,20.388,0.0021808,0.96794,0.0026216,0.015662,0.00032955,0.01062,0.00064698
bBM987,163.82,17.414,21.455,0.0067837,0.38496,0.0146,0.048334,0.0024918,0.53897,0.0038593
bBM988,209.61,-276.29,19.649,0.00034799,0.99318,0.00086457,0.0036407,5.9714e-05,0.0018084,0.00010189
bBM989,-1047.7,35.954,18.626,0.99994,9.9135e-06,2.551e-05,7.6399e-06,5.0148e-06,7.174e-06,9.2919e-06
bBM990,349.92,-713.55,6.0018,3.7056e-17,1,6.4179e-16,5.4608e-15,2.4968e-16,2.2023e-15,2.7818e-15
bBM991,309.08,-584.47,14.217,3.2815e-09,1,5.202e-09,3.9215e-08,4.5681e-10,1.8643e-08,1.2583e-09
bBM992,275.66,-377.06,18.165,6.8336e-06,0.99983,1.0654e-05,7.5576e-05,1.1441e-06,7.193e-05,3.0342e-06
bBM993,181.21,-144.59,20.796,0.0023379,0.92705,0.0038416,0.016175,0.00082896,0.048146,0.0016161
bBM994,206.58,-231.7,20.228,0.0024039,0.94308,0.0023721,0.041938,0.00019957,0.0096287,0.00037335
bBM995,199.19,-198.44,20.387,0.0012103,0.96358,0.0013675,0.017935,0.00037862,0.014205,0.0013253
bBM996,-1012,59.105,19.603,0.99929,9.4391e-05,0.00027273,0.00010804,5.7438e-05,6.5096e-05,0.00010961
bBM997,362.85,-786.57,2.6101,3.3923e-17,1,6.3676e-16,2.1468e-15,0,3.2575e-15,3.1366e-16
bBM998,-964.09,91.785,20.102,0.99768,0.0002988,0.0010649,0.00024398,0.00019268,0.00016195,0.00035876
bBM999,301.97,-541.48,15.354,4.365e-08,1,6.6604e-08,5.0627e-07,6.2699e-09,2.6074e-07,1.8407e-08
bBM1000,261.16,-350.09,17.847,3.695e-06,0.99994,4.5405e-06,2.0742e-05,9.5056e-07,3.1287e-05,3.6142e-06
bBM1001,114.28,-80.372,21.146,0.00659,0.8443,0.037567,0.026984,0.0023273,0.078981,0.0032528
bBM1002,-907.56,112.91,20.637,0.98859,0.0014441,0.0051743,0.0011152,0.0010706,0.00067219,0.0019289
bBM1004,331.08,121.66,20.283,0.0021031,0.012445,0.0014876,0.017467,0.00026718,0.96586,0.00037311
bBM1005,264.26,-318.27,18.66,3.4543e-05,0.99919,4.5374e-05,0.00032299,7.5297e-06,0.00036474,3.1874e-05
bBM1006,331.83,-573.69,13.853,1.013e-09,1,1.4426e-09,1.4134e-08,1.6697e-10,6.8492e-09,5.6066e-10
bBM1008,117.87,4.5139,21.411,0.0067227,0.4605,0.01935,0.072545,0.0026728,0.43474,0.0034708
bBM1009,17.965,93.283,21.547,0.006565,0.072293,0.019554,0.045892,0.004223,0.84726,0.0042085
bBM1010,306.42,98.7,20.922,0.0021771,0.058025,0.0041824,0.044798,0.00068645,0.88921,0.0009213
bBM1011,322.58,105.56,20.643,0.0016066,0.033261,0.0027343,0.035756,0.00044358,0.92552,0.00068117
bBM1013,352.48,-592.08,13.65,1.0752e-09,1,1.3185e-09,1.2383e-08,2.1306e-10,8.7302e-09,8.4971e-10
bBM1014,-915.37,127.11,20.66,0.99021,0.0012407,0.0040551,0.0010122,0.0010317,0.00063597,0.0018161
bBM1015,241.74,78.43,20.818,0.0019342,0.058183,0.004172,0.022997,0.00065277,0.91108,0.00098594
bBM1016,238.34,-310.47,19.285,0.00023027,0.99688,0.00032024,0.0016425,2.2083e-05,0.00085516,4.5181e-05
bBM1017,233.74,-284.47,19.379,0.0002303,0.9954,0.00021066,0.0017825,3.2092e-05,0.0022551,8.697e-05
bBM1018,299.22,-423.09,17.119,2.0873e-06,0.99996,2.1353e-06,1.7147e-05,3.901e-07,1.4485e-05,1.7282e-06
bBM1019,211.79,-268.08,19.853,0.0049459,0.98346,0.00089601,0.0060552,0.00013457,0.0043234,0.00018365
bBM1020,-970.95,78.992,20.048,0.99789,0.00027323,0.0009267,0.00023331,0.00018591,0.00015132,0.00034203
bBM1021,179.11,44.596,21.506,0.0065772,0.28366,0.013149,0.047934,0.0027384,0.64214,0.0038002
bBM1022,-1009.4,79.18,19.571,0.99855,0.00013749,0.00066394,0.00033596,8.132e-05,7.3752e-05,0.00015778
bBM1023,353.51,-683.15,9.4025,3.6641e-14,1,5.6306e-14,5.0268e-13,4.675e-15,2.1893e-13,1.5054e-14
bBM1024,34.907,19.507,21.712,0.015474,0.54603,0.033633,0.07312,0.0084253,0.31319,0.010126
bBM1025,-912.86,115.46,20.576,0.99061,0.0013014,0.0037666,0.0010837,0.00098218,0.00057731,0.0016811
bBM1026,241.66,-338.65,18.93,7.8323e-05,0.99818,0.00029499,0.0010423,9.8865e-06,0.0003694,2.0733e-05
bBM1027,306.15,-557.49,14.76,6.1886e-08,1,2.689e-08,1.5324e-07,2.3508e-09,7.9487e-08,4.737e-09
bBM1028,-1028.4,45.167,19.187,0.99969,5.7269e-05,9.3881e-05,3.4328e-05,2.4241e-05,6.1865e-05,3.7803e-05
bBM1029,99.512,-28.041,21.281,0.0054986,0.54157,0.017346,0.21429,0.0025199,0.21492,0.0038618
bBM1030,328.27,-1252.9,-60.329,7.9102e-15,1,2.5352e-15,8.0765e-16,1.8173e-15,1.7802e-15,7.3646e-16
bBM1031,358.57,-739.84,5.8329,0,1,2.1796e-15,6.7244e-15,1.3729e-15,1.2701e-15,5.3873e-15
bBM1032,276.2,-429.88,17.272,2.9646e-06,0.99995,2.8475e-06,2.1555e-05,7.1956e-07,1.7999e-05,4.2683e-06
bBM1033,240.98,-259.95,19.712,0.00032201,0.9934,0.0003407,0.0021558,8.2338e-05,0.0032455,0.00045365
bBM1034,117.64,-43.021,21.411,0.0076449,0.66551,0.037884,0.058791,0.0026983,0.22306,0.0044086
bBM1035,241.7,-235.99,20.076,0.0006426,0.98469,0.0011588,0.0061904,0.00014049,0.0068543,0.00031944
bBM1036,391.62,-877.57,-5.9521,1.2721e-15,1,1.7538e-16,2.7522e-19,5.7612e-17,3.059e-17,0
bBM1037,-1042.2,49.144,19.185,0.99971,4.204e-05,0.00011612,3.6424e-05,2.3008e-05,3.2789e-05,4.1947e-05
bBM1038,-1004.7,91.217,20.013,0.99809,0.00022741,0.00093304,0.00018448,0.00014556,0.00014574,0.00027038
bBM1039,261.93,103.49,20.935,0.0019713,0.048054,0.0048804,0.04604,0.00075541,0.89737,0.00093167
bBM1040,353.06,-713.68,9.1835,4.5586e-14,1,6.6099e-14,6.1373e-13,8.0116e-15,2.6217e-13,2.3317e-14
bBM1041,-1014.2,59.734,19.68,0.99918,0.00011176,0.00031605,8.7256e-05,6.726e-05,8.0129e-05,0.00015641
bBM1042,106.99,-15.896,21.484,0.0087466,0.53705,0.016228,0.057227,0.0034958,0.37209,0.0051617
bBM1043,379.44,-932.17,-12.81,1.1529e-16,1,1.4744e-16,1.7718e-15,0,1.6782e-15,1.1293e-15
bBM1044,267.99,66.897,21.006,0.0024862,0.14459,0.0047479,0.039787,0.00081221,0.80637,0.0012051
bBM1045,-936.55,122.36,20.558,0.9933,0.00084342,0.0029152,0.00065077,0.00060108,0.00043651,0.0012557
bBM1046,-1051,-62.411,11.165,1,5.4877e-14,1.3605e-13,3.963e-14,2.6934e-14,4.8449e-14,4.5766e-14
bBM1047,-1049.1,85.608,19.525,0.99944,7.7572e-05,0.00023674,7.4373e-05,4.5705e-05,4.4171e-05,8.3901e-05
bBM1048,253.83,-309.99,19.089,0.00012437,0.99659,0.00010172,0.0023962,1.6718e-05,0.00071015,6.1075e-05
bBM1049,-999.77,70.469,19.579,0.9992,0.00010825,0.00033976,9.3209e-05,6.8206e-05,6.0124e-05,0.00013104
bBM1050,-927.43,104.85,20.62,0.99202,0.0010798,0.0035352,0.00073152,0.00066262,0.00079009,0.0011827
bBM1051,219.35,-230.98,20.035,0.00057465,0.98282,0.0006668,0.0075172,0.00016485,0.0075271,0.0007258
bBM1052,315.03,-499.09,16.118,1.9755e-07,1,3.3023e-07,2.1161e-06,3.0568e-08,1.3051e-06,8.619e-08
bBM1053,187.31,-169.82,20.658,0.0023938,0.94594,0.0034623,0.019162,0.00056959,0.027268,0.0012024
bBM1054,365.24,-665.22,10.466,9.2249e-13,1,1.1716e-12,1.0774e-11,1.7117e-13,6.3581e-12,6.4895e-13
bBM1055,161.33,-153.54,20.829,0.0065051,0.93968,0.0048711,0.014955,0.0011632,0.02911,0.0037114
bBM1056,388.03,-772.87,3.9242,2.7064e-16,1,3.2857e-15,3.7928e-18,1.5106e-15,6.3415e-15,2.0627e-15
bBM1057,170.62,-192.94,20.456,0.0015049,0.96729,0.0039818,0.011064,0.00048382,0.014963,0.00070778
bBM1058,259.37,-313.83,18.94,8.1831e-05,0.99859,9.6004e-05,0.00069411,1.2568e-05,0.0004937,3.6091e-05
bBM1059,296.87,-407.79,17.504,2.9399e-06,0.99994,3.2105e-06,2.505e-05,6.7369e-07,2.4129e-05,3.6241e-06
bBM1060,-919.71,143.77,20.664,0.98928,0.0014492,0.0042391,0.0011433,0.0010637,0.0008801,0.0019475
bBM1061,329.59,-1238.5,-56.666,5.623e-15,1,5.394e-16,2.4685e-15,9.5403e-17,5.9555e-16,0
bBM1062,226.74,0.34183,21.023,0.0022659,0.39715,0.0048276,0.031876,0.00077042,0.56187,0.0012447
bBM1063,299.43,-408.04,17.613,5.6554e-06,0.99986,6.1032e-06,6e-05,1.4734e-06,6.3492e-05,3.7274e-06
bBM1064,363.27,-832.48,-0.48831,2.0288e-16,1,0,0,0,6.9677e-16,0
bBM1065,94.2,-15.162,21.568,0.011204,0.60892,0.019741,0.049152,0.0043131,0.29986,0.006811
bBM1066,369.86,-669.45,10.669,1.0043e-12,1,1.3943e-12,1.5989e-11,1.8549e-13,7.0631e-12,7.243e-13
bBM1067,-17.644,34.403,21.751,0.030009,0.62397,0.05668,0.068315,0.017257,0.17913,0.024634
bBM1068,320.05,-459.09,16.632,4.2861e-07,0.99999,5.2066e-07,4.2051e-06,8.9866e-08,3.3893e-06,3.8059e-07
bBM1069,-1056.3,12.021,17.211,1,6.1953e-08,1.7093e-07,5.1068e-08,3.3312e-08,4.8205e-08,6.0883e-08
bBM1070,368.43,-677.21,10.204,9.1743e-13,1,8.1912e-13,5.8051e-12,1.2083e-13,4.1782e-12,4.3965e-13
bBM1071,354.74,-709.61,9.022,7.6695e-15,1,3.3331e-14,2.8812e-13,2.6545e-15,1.2394e-13,1.0021e-14
bBM1072,365.54,-727.88,7.1257,1.6074e-17,1,1.8706e-15,9.6187e-15,4.0384e-16,2.24e-15,1.0044e-15
bBM1073,226.33,-253.72,19.991,0.00061853,0.98501,0.0011774,0.0073004,0.00011601,0.0055345,0.00024722
bBM1074,-1035.2,-55.754,12.435,1,6.9549e-12,2.1293e-11,5.3993e-12,3.4607e-12,5.667e-12,6.0802e-12
bBM1075,299.8,-517.49,15.752,8.9849e-08,1,1.5365e-07,2.3365e-06,1.2198e-08,4.9284e-07,2.9241e-08
bBM1076,361.05,-1021.5,-24.278,1.2834e-15,1,1.2308e-16,0,3.8881e-18,2.1485e-16,0
bBM1077,249.28,-261.85,19.629,0.00031963,0.99513,0.00029253,0.0016691,5.7152e-05,0.0023005,0.00023349
bBM1078,-1074.5,-51.103,12.772,1,6.8516e-13,1.3341e-12,4.0325e-13,3.0464e-13,5.1829e-13,5.0063e-13
bBM1079,133.41,13.551,21.478,0.0065935,0.42412,0.022265,0.086885,0.0028772,0.45346,0.0038062
bBM1081,364.77,-708.56,9.06,3.5369e-14,1,5.2919e-14,4.2049e-13,8.3098e-15,2.5033e-13,2.8922e-14
bBM1082,-1064.4,-67.705,11.127,1,0,2.0439e-16,9.9512e-17,0,5.4021e-16,0
bBM1083,325.38,-592.92,13.367,8.0281e-11,1,1.2033e-10,8.6999e-10,1.2077e-11,4.587e-10,3.8492e-11
bBM1084,135.37,-17.351,21.32,0.0057227,0.5762,0.010155,0.034995,0.0022808,0.36688,0.0037701
bBM1085,55.185,49.396,21.694,0.013793,0.31877,0.022102,0.057393,0.0073777,0.57109,0.0094704
bBM1086,323.59,109.3,20.6,0.001478,0.017426,0.0014559,0.063108,0.00026498,0.91593,0.00033965
bBM1087,-1034,42.304,18.929,0.99982,3.0173e-05,6.6283e-05,2.2773e-05,1.3856e-05,2.7448e-05,2.424e-05
bBM1088,191.48,-169.36,20.736,0.0023181,0.93967,0.0038311,0.019738,0.00070219,0.031441,0.0022965
bBM1089,387.89,-856.29,-3.9547,1.1068e-14,1,3.9721e-17,3.7978e-15,1.8965e-15,5.6697e-16,7.8751e-16
bBM1090,-893.15,119.21,20.77,0.98535,0.0017034,0.006989,0.0013275,0.0012616,0.0010444,0.002329
bBM1091,381.31,-944.81,-15.504,3.0374e-17,1,0,1.4614e-17,0,1.0458e-16,0
bBM1092,-1011.6,30.922,18.915,0.99986,1.9667e-05,5.9542e-05,1.7231e-05,1.1993e-05,1.1708e-05,2.2558e-05
bBM1093,-939.15,99.012,20.475,0.995,0.00070555,0.0021885,0.00048248,0.00041868,0.00046017,0.00074071
bBM1094,347,-589.49,14.052,1.7058e-09,1,2.2155e-09,1.8366e-08,3.1766e-10,1.1582e-08,1.3026e-09
bBM1095,323.16,-651.92,11.914,3.4458e-11,1,5.9185e-11,4.1225e-10,4.7525e-12,2.1334e-10,1.2142e-11
bBM1096,189.68,-193.47,20.435,0.0018625,0.96988,0.0040302,0.0097844,0.00048888,0.013045,0.0009063
bBM1097,379,-873.72,-7.899,5.0538e-15,1,6.5333e-16,1.7025e-15,3.693e-16,2.07e-15,4.1753e-16
bBM1098,384.34,-835.18,-3.2894,2.5359e-17,1,6.7828e-17,2.1834e-18,0,8.3882e-16,6.7296e-16
bBM1099,248.8,-310.08,19.083,9.6277e-05,0.9981,8.4895e-05,0.00092924,1.6461e-05,0.00069762,7.5225e-05
bBM1100,344.4,-1185.6,-51.005,1.7461e-14,1,1.8126e-15,8.5307e-17,5.0918e-16,3.2416e-15,2.1006e-16
bBM1101,167.8,-54.637,21.052,0.002579,0.7407,0.0070957,0.038321,0.00090896,0.20886,0.001531
bBM1102,107.25,-59.029,21.166,0.008169,0.72931,0.14941,0.023526,0.0023194,0.082895,0.0043702
bBM1103,260.48,-311.81,18.941,0.00011914,0.99888,6.7905e-05,0.00029929,1.9417e-05,0.00051675,0.00010002
bBM1104,-951.04,100.99,20.41,0.99545,0.00060437,0.0020342,0.00044481,0.00039166,0.00036142,0.00071266
bBM1105,-1084.3,59.137,18.549,0.99993,9.3759e-06,3.3095e-05,7.1046e-06,5.1871e-06,6.3281e-06,9.5263e-06
bBM1106,-991.86,78.302,19.841,0.99879,0.00016586,0.00051817,0.00012947,0.00010456,9.9771e-05,0.00019643
bBM1107,315.77,-587.49,14.036,1.5393e-09,1,2.2341e-09,2.0291e-08,2.1949e-10,8.334e-09,7.2522e-10
bBM1108,255.05,-234.56,19.838,0.00029174,0.98804,0.00052116,0.0023695,7.9331e-05,0.008491,0.00020265
bBM1109,193.58,-112.44,20.769,0.0030332,0.77568,0.0034816,0.09344,0.0004664,0.1232,0.00070253
bBM1110,-1052.8,-1.7276,17.201,1,8.658e-07,9.3111e-07,3.794e-07,2.3718e-07,1.0827e-06,3.5948e-07
bBM1111,-976.52,78.048,20.153,0.99787,0.00026526,0.00095779,0.00023167,0.00017896,0.00015308,0.00033962
bBM1112,59.299,-23.929,21.416,0.060458,0.54869,0.019125,0.03464,0.0036133,0.32571,0.0077635
bBM1113,128.79,-46.502,21.192,0.0043741,0.70357,0.0068194,0.026152,0.0019843,0.25388,0.0032205
bBM1114,365.15,-595.59,13.32,6.5837e-10,1,7.7396e-10,5.3672e-09,1.338e-10,5.0201e-09,5.4145e-10
bBM1115,-965.47,98.58,20.408,0.99605,0.00049757,0.0018113,0.00038293,0.00033587,0.00029464,0.00062447
bBM1116,276.32,-461.17,15.106,6.2114e-10,1,7.0132e-10,2.8479e-09,1.5789e-10,3.5556e-09,7.1743e-10
bBM1117,-790.09,152.42,21.409,0.92058,0.0088424,0.03283,0.0077134,0.0092048,0.0044041,0.016422
bBM1118,206.72,-202.16,20.315,0.0014061,0.98171,0.0012005,0.0050223,0.00032634,0.0091285,0.0012031
bBM1119,261.98,-316.16,18.955,6.5859e-05,0.99901,7.3476e-05,0.0003663,1.2159e-05,0.00042053,5.5547e-05
bBM1120,361.18,-687.17,10.182,4.5153e-13,1,5.3295e-13,4.4428e-12,6.5374e-14,2.4889e-12,2.3685e-13
bBM1121,360.65,-602.38,13.312,4.1009e-10,1,4.9422e-10,3.9524e-09,8.3035e-11,3.1489e-09,3.4832e-10
bBM1122,227.6,-214.33,20.243,0.00094382,0.98062,0.0011871,0.0063588,0.00023606,0.010014,0.00063917
bBM1123,206.86,-209.08,20.411,0.0017301,0.96185,0.0022708,0.017488,0.00033649,0.0157,0.00062279
bBM1124,220.61,-203.75,20.344,0.00094091,0.96641,0.0012923,0.0084513,0.0002796,0.021753,0.00087519
bBM1125,-961.3,135.78,20.434,0.9949,0.00070479,0.0020696,0.00053055,0.00050055,0.00038585,0.00090722
bBM1126,-1083,47.738,18.493,0.99994,1.0334e-05,2.4416e-05,7.0129e-06,4.625e-06,8.2535e-06,7.9768e-06
bBM1127,182.37,-204.63,20.556,0.0054879,0.95727,0.0048636,0.016257,0.00056169,0.014657,0.00090611
bBM1128,386.73,-870.99,-5.9055,2.4185e-14,1,0,2.5079e-17,0,2.2959e-16,0
bBM1129,385.91,-802.36,0.54602,2.8306e-15,1,0,7.5828e-16,9.7614e-16,0,0
bBM1130,346.94,-723.17,9.1608,2.7389e-14,1,4.0741e-14,3.1563e-13,5.5857e-15,1.4667e-13,1.3094e-14
bBM1131,324.38,-588.44,14.227,2.2454e-09,1,3.183e-09,2.5647e-08,3.5215e-10,1.3633e-08,1.2277e-09
bBM1132,332.59,-1218.2,-52.498,1.9123e-15,1,0,2.4093e-15,0,9.6714e-16,0
bBM1133,-853.72,123.9,20.807,0.98052,0.0023286,0.0085009,0.00208,0.0020833,0.0011225,0.0033692
bBM1134,-1081,27.45,18.287,0.99993,1.8538e-05,1.1766e-05,5.5277e-06,3.5556e-06,2.7835e-05,4.547e-06
bBM1135,-882.23,115.74,20.867,0.97421,0.0025117,0.014731,0.0018971,0.0019258,0.0011421,0.0035826
bBM1136,332.98,-513.29,15.478,4.5774e-08,1,5.1868e-08,3.6971e-07,1.0443e-08,3.6718e-07,4.6156e-08
bBM1137,362.74,-824.77,-0.24618,6.5186e-15,1,1.4882e-17,1.5231e-17,7.8355e-19,1.4712e-15,9.8386e-16
bBM1138,281.58,-485.38,16.839,9.3869e-07,0.99998,1.3984e-06,1.0757e-05,1.3121e-07,5.2329e-06,3.8045e-07
bBM1139,318.89,-549.94,14.892,1.3181e-08,1,1.9999e-08,1.6218e-07,2.0895e-09,7.9514e-08,7.149e-09
bBM1140,-1081.3,-19.156,15.747,1,7.8344e-09,1.5866e-08,4.3204e-09,3.2464e-09,5.9491e-09,6.5903e-09
bBM1141,102.07,-65.425,21.348,0.010244,0.81404,0.014556,0.032196,0.0052106,0.11649,0.0072673
bBM1142,306.62,-1340.3,-76.776,2.8704e-15,1,1.6439e-15,1.292e-15,1.4963e-17,8.383e-16,0
bBM1144,294.25,-393.82,17.906,6.7828e-06,0.99984,8.3544e-06,7.5776e-05,1.4357e-06,6.1777e-05,5.6742e-06
bBM1145,232.88,-275.81,19.626,0.00030649,0.99369,0.00053831,0.0032594,5.0377e-05,0.0020463,0.000105
bBM1146,375.42,-875.6,-5.7817,0,1,9.1876e-18,1.098e-17,1.769e-17,2.6826e-16,0
bBM1147,187.8,-196.27,20.432,0.0028156,0.96456,0.0068284,0.010416,0.00039353,0.014375,0.00061301
bBM1148,-1059,74.69,19.291,0.99966,4.5952e-05,0.00015082,3.8195e-05,2.6311e-05,2.902e-05,4.8782e-05
bBM1149,193.88,-239.11,19.803,0.00070125,0.99072,0.00041,0.0016488,0.00023788,0.0023195,0.0039672
bBM1150,367.95,-611.08,12.87,2.2217e-10,1,2.8951e-10,1.8864e-09,4.6199e-11,1.803e-09,1.9982e-10
bBM1151,96.895,-96.482,21.025,0.0052454,0.92038,0.0057737,0.016594,0.0024015,0.044384,0.005225
bBM1152,150.89,12.072,21.399,0.0056947,0.38049,0.016434,0.050718,0.002346,0.54111,0.0032103
bBM1153,170.08,-157.99,20.747,0.025435,0.91845,0.0031574,0.014242,0.0010649,0.035483,0.0021668
bBM1154,127.97,-58.633,21.198,0.0053723,0.77741,0.026757,0.041891,0.0017819,0.14375,0.003042
bBM1155,-975.26,69.271,20.038,0.99769,0.00034862,0.0009238,0.00024273,0.00020783,0.00017396,0.00040971
bBM1156,-177.34,165,22.384,0.071006,0.11825,0.23205,0.28831,0.067279,0.16345,0.059664
bBM1157,183.2,-142.55,20.805,0.0027041,0.93505,0.004355,0.013606,0.00078188,0.041764,0.0017438
bBM1158,-958.68,133.82,20.499,0.99483,0.00069945,0.0022447,0.00052861,0.00046729,0.00036916,0.000865
bBM1159,-1094.9,19.268,17.336,1,7.0295e-07,1.2395e-06,3.7595e-07,2.5575e-07,7.4341e-07,4.4488e-07
bBM1160,328,-472.09,16.22,1.8181e-07,1,2.4197e-07,1.58e-06,3.4099e-08,1.2664e-06,1.2983e-07
bBM1161,147.37,-176.46,20.675,0.023324,0.88821,0.0061028,0.059932,0.00074902,0.020572,0.0011056
bBM1162,-962.67,72.416,20.175,0.99687,0.00041617,0.0013346,0.00033892,0.00029474,0.00022845,0.00052095
